"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	Count
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2001"	"2001"	796
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2002"	"2002"	753
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2003"	"2003"	830
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2004"	"2004"	831
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2005"	"2005"	835
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2006"	"2006"	828
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2007"	"2007"	829
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2008"	"2008"	876
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2009"	"2009"	833
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2010"	"2010"	797
	"Esophagus"	"21010"	"Pennsylvania"	"42"	"2011"	"2011"	839
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2000"	"2000"	61
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2001"	"2001"	72
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2002"	"2002"	61
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2003"	"2003"	74
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2004"	"2004"	72
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2005"	"2005"	84
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2006"	"2006"	91
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2007"	"2007"	72
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2008"	"2008"	78
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2009"	"2009"	78
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2010"	"2010"	64
	"Esophagus"	"21010"	"Rhode Island"	"44"	"2011"	"2011"	67
	"Esophagus"	"21010"	"South Carolina"	"45"	"2000"	"2000"	211
	"Esophagus"	"21010"	"South Carolina"	"45"	"2001"	"2001"	204
	"Esophagus"	"21010"	"South Carolina"	"45"	"2002"	"2002"	259
	"Esophagus"	"21010"	"South Carolina"	"45"	"2003"	"2003"	252
	"Esophagus"	"21010"	"South Carolina"	"45"	"2004"	"2004"	242
	"Esophagus"	"21010"	"South Carolina"	"45"	"2005"	"2005"	269
	"Esophagus"	"21010"	"South Carolina"	"45"	"2006"	"2006"	230
	"Esophagus"	"21010"	"South Carolina"	"45"	"2007"	"2007"	270
	"Esophagus"	"21010"	"South Carolina"	"45"	"2008"	"2008"	277
	"Esophagus"	"21010"	"South Carolina"	"45"	"2009"	"2009"	260
	"Esophagus"	"21010"	"South Carolina"	"45"	"2010"	"2010"	260
	"Esophagus"	"21010"	"South Carolina"	"45"	"2011"	"2011"	241
	"Esophagus"	"21010"	"South Dakota"	"46"	"2001"	"2001"	44
	"Esophagus"	"21010"	"South Dakota"	"46"	"2002"	"2002"	42
	"Esophagus"	"21010"	"South Dakota"	"46"	"2003"	"2003"	39
	"Esophagus"	"21010"	"South Dakota"	"46"	"2004"	"2004"	52
	"Esophagus"	"21010"	"South Dakota"	"46"	"2005"	"2005"	41
	"Esophagus"	"21010"	"South Dakota"	"46"	"2006"	"2006"	43
	"Esophagus"	"21010"	"South Dakota"	"46"	"2007"	"2007"	50
	"Esophagus"	"21010"	"South Dakota"	"46"	"2008"	"2008"	48
	"Esophagus"	"21010"	"South Dakota"	"46"	"2009"	"2009"	54
	"Esophagus"	"21010"	"South Dakota"	"46"	"2010"	"2010"	42
	"Esophagus"	"21010"	"South Dakota"	"46"	"2011"	"2011"	56
	"Esophagus"	"21010"	"Tennessee"	"47"	"2004"	"2004"	266
	"Esophagus"	"21010"	"Tennessee"	"47"	"2005"	"2005"	323
	"Esophagus"	"21010"	"Tennessee"	"47"	"2006"	"2006"	298
	"Esophagus"	"21010"	"Tennessee"	"47"	"2007"	"2007"	312
	"Esophagus"	"21010"	"Tennessee"	"47"	"2008"	"2008"	311
	"Esophagus"	"21010"	"Tennessee"	"47"	"2009"	"2009"	361
	"Esophagus"	"21010"	"Tennessee"	"47"	"2010"	"2010"	339
	"Esophagus"	"21010"	"Tennessee"	"47"	"2011"	"2011"	326
	"Esophagus"	"21010"	"Texas"	"48"	"2000"	"2000"	736
	"Esophagus"	"21010"	"Texas"	"48"	"2001"	"2001"	786
	"Esophagus"	"21010"	"Texas"	"48"	"2002"	"2002"	810
	"Esophagus"	"21010"	"Texas"	"48"	"2003"	"2003"	800
	"Esophagus"	"21010"	"Texas"	"48"	"2004"	"2004"	817
	"Esophagus"	"21010"	"Texas"	"48"	"2005"	"2005"	862
	"Esophagus"	"21010"	"Texas"	"48"	"2006"	"2006"	924
	"Esophagus"	"21010"	"Texas"	"48"	"2007"	"2007"	963
	"Esophagus"	"21010"	"Texas"	"48"	"2008"	"2008"	976
	"Esophagus"	"21010"	"Texas"	"48"	"2009"	"2009"	914
	"Esophagus"	"21010"	"Texas"	"48"	"2010"	"2010"	912
	"Esophagus"	"21010"	"Texas"	"48"	"2011"	"2011"	957
	"Esophagus"	"21010"	"Utah"	"49"	"2000"	"2000"	52
	"Esophagus"	"21010"	"Utah"	"49"	"2001"	"2001"	51
	"Esophagus"	"21010"	"Utah"	"49"	"2002"	"2002"	60
	"Esophagus"	"21010"	"Utah"	"49"	"2003"	"2003"	53
	"Esophagus"	"21010"	"Utah"	"49"	"2004"	"2004"	57
	"Esophagus"	"21010"	"Utah"	"49"	"2005"	"2005"	72
	"Esophagus"	"21010"	"Utah"	"49"	"2006"	"2006"	71
	"Esophagus"	"21010"	"Utah"	"49"	"2007"	"2007"	59
	"Esophagus"	"21010"	"Utah"	"49"	"2008"	"2008"	74
	"Esophagus"	"21010"	"Utah"	"49"	"2009"	"2009"	57
	"Esophagus"	"21010"	"Utah"	"49"	"2010"	"2010"	66
	"Esophagus"	"21010"	"Utah"	"49"	"2011"	"2011"	69
	"Esophagus"	"21010"	"Vermont"	"50"	"2000"	"2000"	30
	"Esophagus"	"21010"	"Vermont"	"50"	"2001"	"2001"	35
	"Esophagus"	"21010"	"Vermont"	"50"	"2002"	"2002"	39
	"Esophagus"	"21010"	"Vermont"	"50"	"2003"	"2003"	39
	"Esophagus"	"21010"	"Vermont"	"50"	"2004"	"2004"	28
	"Esophagus"	"21010"	"Vermont"	"50"	"2005"	"2005"	37
	"Esophagus"	"21010"	"Vermont"	"50"	"2006"	"2006"	48
	"Esophagus"	"21010"	"Vermont"	"50"	"2007"	"2007"	42
	"Esophagus"	"21010"	"Vermont"	"50"	"2008"	"2008"	47
	"Esophagus"	"21010"	"Vermont"	"50"	"2009"	"2009"	37
	"Esophagus"	"21010"	"Vermont"	"50"	"2010"	"2010"	48
	"Esophagus"	"21010"	"Vermont"	"50"	"2011"	"2011"	31
	"Esophagus"	"21010"	"Virginia"	"51"	"2003"	"2003"	375
	"Esophagus"	"21010"	"Virginia"	"51"	"2004"	"2004"	364
	"Esophagus"	"21010"	"Virginia"	"51"	"2005"	"2005"	383
	"Esophagus"	"21010"	"Virginia"	"51"	"2006"	"2006"	365
	"Esophagus"	"21010"	"Virginia"	"51"	"2007"	"2007"	372
	"Esophagus"	"21010"	"Virginia"	"51"	"2008"	"2008"	396
	"Esophagus"	"21010"	"Virginia"	"51"	"2009"	"2009"	406
	"Esophagus"	"21010"	"Virginia"	"51"	"2010"	"2010"	390
	"Esophagus"	"21010"	"Virginia"	"51"	"2011"	"2011"	359
	"Esophagus"	"21010"	"Washington"	"53"	"2000"	"2000"	307
	"Esophagus"	"21010"	"Washington"	"53"	"2001"	"2001"	301
	"Esophagus"	"21010"	"Washington"	"53"	"2002"	"2002"	280
	"Esophagus"	"21010"	"Washington"	"53"	"2003"	"2003"	285
	"Esophagus"	"21010"	"Washington"	"53"	"2004"	"2004"	344
	"Esophagus"	"21010"	"Washington"	"53"	"2005"	"2005"	298
	"Esophagus"	"21010"	"Washington"	"53"	"2006"	"2006"	320
	"Esophagus"	"21010"	"Washington"	"53"	"2007"	"2007"	319
	"Esophagus"	"21010"	"Washington"	"53"	"2008"	"2008"	386
	"Esophagus"	"21010"	"Washington"	"53"	"2009"	"2009"	381
	"Esophagus"	"21010"	"Washington"	"53"	"2010"	"2010"	350
	"Esophagus"	"21010"	"Washington"	"53"	"2011"	"2011"	394
	"Esophagus"	"21010"	"West Virginia"	"54"	"2000"	"2000"	109
	"Esophagus"	"21010"	"West Virginia"	"54"	"2001"	"2001"	112
	"Esophagus"	"21010"	"West Virginia"	"54"	"2002"	"2002"	109
	"Esophagus"	"21010"	"West Virginia"	"54"	"2003"	"2003"	142
	"Esophagus"	"21010"	"West Virginia"	"54"	"2004"	"2004"	111
	"Esophagus"	"21010"	"West Virginia"	"54"	"2005"	"2005"	110
	"Esophagus"	"21010"	"West Virginia"	"54"	"2006"	"2006"	122
	"Esophagus"	"21010"	"West Virginia"	"54"	"2007"	"2007"	128
	"Esophagus"	"21010"	"West Virginia"	"54"	"2008"	"2008"	120
	"Esophagus"	"21010"	"West Virginia"	"54"	"2009"	"2009"	140
	"Esophagus"	"21010"	"West Virginia"	"54"	"2010"	"2010"	130
	"Esophagus"	"21010"	"West Virginia"	"54"	"2011"	"2011"	128
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2000"	"2000"	353
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2001"	"2001"	357
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2002"	"2002"	328
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2003"	"2003"	331
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2004"	"2004"	367
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2005"	"2005"	322
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2006"	"2006"	342
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2007"	"2007"	348
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2008"	"2008"	388
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2009"	"2009"	390
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2010"	"2010"	305
	"Esophagus"	"21010"	"Wisconsin"	"55"	"2011"	"2011"	343
	"Esophagus"	"21010"	"Wyoming"	"56"	"2000"	"2000"	29
	"Esophagus"	"21010"	"Wyoming"	"56"	"2001"	"2001"	29
	"Esophagus"	"21010"	"Wyoming"	"56"	"2002"	"2002"	36
	"Esophagus"	"21010"	"Wyoming"	"56"	"2003"	"2003"	33
	"Esophagus"	"21010"	"Wyoming"	"56"	"2004"	"2004"	30
	"Esophagus"	"21010"	"Wyoming"	"56"	"2005"	"2005"	21
	"Esophagus"	"21010"	"Wyoming"	"56"	"2006"	"2006"	30
	"Esophagus"	"21010"	"Wyoming"	"56"	"2007"	"2007"	24
	"Esophagus"	"21010"	"Wyoming"	"56"	"2008"	"2008"	21
	"Esophagus"	"21010"	"Wyoming"	"56"	"2009"	"2009"	30
	"Esophagus"	"21010"	"Wyoming"	"56"	"2010"	"2010"	39
	"Esophagus"	"21010"	"Wyoming"	"56"	"2011"	"2011"	31
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2000"	"2000"	2301
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2001"	"2001"	2336
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2002"	"2002"	2353
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2003"	"2003"	2374
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2004"	"2004"	2470
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2005"	"2005"	2475
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2006"	"2006"	2497
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2007"	"2007"	2518
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2008"	"2008"	2629
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2009"	"2009"	2459
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2010"	"2010"	2347
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2011"	"2011"	2251
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2000"	"2000"	233
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2001"	"2001"	238
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2002"	"2002"	214
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2003"	"2003"	226
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2004"	"2004"	248
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2005"	"2005"	240
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2006"	"2006"	255
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2007"	"2007"	210
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2008"	"2008"	242
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2009"	"2009"	285
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2010"	"2010"	279
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2011"	"2011"	258
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2000"	"2000"	2492
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2001"	"2001"	2474
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2002"	"2002"	2419
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2003"	"2003"	2492
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2004"	"2004"	2394
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2005"	"2005"	2476
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2006"	"2006"	2274
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2007"	"2007"	2422
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2008"	"2008"	2455
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2009"	"2009"	2519
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2010"	"2010"	2347
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2011"	"2011"	2403
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2001"	"2001"	1496
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2003"	"2003"	1518
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2004"	"2004"	1546
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2005"	"2005"	1539
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2006"	"2006"	1484
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2007"	"2007"	1475
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2008"	"2008"	1533
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2009"	"2009"	1451
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2010"	"2010"	1399
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2011"	"2011"	1404
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2000"	"2000"	14521
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2001"	"2001"	14576
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2002"	"2002"	14538
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2003"	"2003"	14751
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2004"	"2004"	14302
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2005"	"2005"	14666
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2006"	"2006"	14684
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2007"	"2007"	15076
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2008"	"2008"	15363
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2009"	"2009"	14990
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2010"	"2010"	14574
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2011"	"2011"	14238
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2000"	"2000"	1729
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2001"	"2001"	1707
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2002"	"2002"	1700
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2003"	"2003"	1763
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2004"	"2004"	1895
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2005"	"2005"	1826
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2006"	"2006"	1758
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2007"	"2007"	1804
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2008"	"2008"	1751
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2009"	"2009"	1698
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2010"	"2010"	1696
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2011"	"2011"	1738
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2000"	"2000"	2268
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2001"	"2001"	2213
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2002"	"2002"	2265
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2003"	"2003"	2088
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2004"	"2004"	2149
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2005"	"2005"	1988
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2006"	"2006"	1938
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2007"	"2007"	1845
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2008"	"2008"	1825
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2009"	"2009"	1819
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2010"	"2010"	1736
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2011"	"2011"	1660
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2000"	"2000"	500
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2001"	"2001"	477
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2002"	"2002"	440
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2003"	"2003"	459
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2004"	"2004"	449
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2005"	"2005"	490
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2006"	"2006"	491
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2007"	"2007"	468
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2008"	"2008"	449
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2009"	"2009"	420
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2010"	"2010"	433
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2011"	"2011"	394
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2000"	"2000"	358
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2003"	"2003"	363
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2004"	"2004"	296
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2005"	"2005"	295
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2006"	"2006"	267
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2007"	"2007"	310
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2008"	"2008"	239
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2009"	"2009"	272
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2010"	"2010"	268
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2011"	"2011"	261
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2000"	"2000"	12021
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2001"	"2001"	11632
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2002"	"2002"	11167
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2003"	"2003"	11030
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2004"	"2004"	11041
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2005"	"2005"	10563
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2006"	"2006"	10446
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2007"	"2007"	10199
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2008"	"2008"	10412
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2009"	"2009"	9765
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2010"	"2010"	9253
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2011"	"2011"	9553
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2000"	"2000"	3563
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2001"	"2001"	3539
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2002"	"2002"	3762
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2003"	"2003"	3722
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2004"	"2004"	3886
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2005"	"2005"	3743
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2006"	"2006"	3911
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2007"	"2007"	4014
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2008"	"2008"	3857
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2009"	"2009"	3886
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2010"	"2010"	3785
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2011"	"2011"	3909
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2000"	"2000"	650
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2001"	"2001"	682
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2002"	"2002"	738
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2003"	"2003"	698
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2004"	"2004"	726
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2005"	"2005"	665
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2006"	"2006"	700
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2007"	"2007"	689
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2008"	"2008"	744
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2009"	"2009"	735
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2010"	"2010"	733
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2011"	"2011"	738
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2000"	"2000"	565
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2001"	"2001"	555
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2002"	"2002"	551
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2003"	"2003"	595
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2004"	"2004"	586
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2005"	"2005"	601
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2006"	"2006"	575
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2007"	"2007"	607
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2008"	"2008"	631
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2009"	"2009"	636
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2010"	"2010"	570
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2011"	"2011"	639
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2000"	"2000"	7323
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2001"	"2001"	7083
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2002"	"2002"	7278
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2003"	"2003"	7090
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2004"	"2004"	7198
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2005"	"2005"	6968
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2006"	"2006"	7038
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2007"	"2007"	6812
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2008"	"2008"	6704
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2009"	"2009"	6279
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2010"	"2010"	6322
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2011"	"2011"	6354
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2000"	"2000"	3433
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2001"	"2001"	3556
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2002"	"2002"	3543
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2003"	"2003"	3466
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2004"	"2004"	3367
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2005"	"2005"	3413
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2006"	"2006"	3381
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2007"	"2007"	3313
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2008"	"2008"	3306
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2009"	"2009"	3178
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2010"	"2010"	3075
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2011"	"2011"	3048
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2000"	"2000"	2110
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2001"	"2001"	2152
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2002"	"2002"	2085
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2003"	"2003"	1958
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2004"	"2004"	1943
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2005"	"2005"	1906
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2006"	"2006"	1901
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2007"	"2007"	1803
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2008"	"2008"	1836
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2009"	"2009"	1744
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2010"	"2010"	1699
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2011"	"2011"	1683
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	"2000"	"2000"	1592
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	"2001"	"2001"	1525
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	"2002"	"2002"	1449
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	"2003"	"2003"	1568
